,case:concept:name,concept:name,Specific operation,time:timestamp,Report,Question,Year,Category
654,A11 P5 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2021-10-19 12:47:18.608568,A11,P5,2020,Professional
655,A11 P5 BPI 2020,Calculate frequency,Calculate frequency of sub-processes,2021-10-19 12:47:18.612317,A11,P5,2020,Professional
656,A11 P5 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for a subset of traces,2021-10-19 12:47:18.612317,A11,P5,2020,Professional
657,A11 P5 BPI 2020,Identify bottlenecks,Identify sub-processes as bottlenecks applying temporal performance criteria,2021-10-19 12:47:18.627965,A11,P5,2020,Professional
658,A11 P5 BPI 2020,Represent temporal series,Represent temporal series of subprocesses,2021-10-19 12:47:18.627965,A11,P5,2020,Professional
659,A11 P5 BPI 2020,Represent bar charts,Represent bar charts of sub-processes,2021-10-19 12:47:18.627965,A11,P5,2020,Professional
660,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2021-10-19 12:47:18.643589,A11,P5,2020,Professional
661,A11 P5 BPI 2020,Represent temporal series,Represent temporal series of subprocesses,2021-10-19 12:47:18.650597,A11,P5,2020,Professional
662,A11 P5 BPI 2020,Represent bar charts,Represent bar charts of sub-processes,2021-10-19 12:47:18.650597,A11,P5,2020,Professional
663,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2021-10-19 12:47:18.670033,A11,P5,2020,Professional
664,A11 P5 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2021-10-19 12:47:18.674017,A11,P5,2020,Professional
665,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2021-10-19 12:47:18.687958,A11,P5,2020,Professional
666,A11 P5 BPI 2020,Identify bottlenecks,Identify organizational units as bottlenecks applying temporal performance criteria,2021-10-19 12:47:18.696934,A11,P5,2020,Professional
667,A11 P5 BPI 2020,Calculate number of elements,Calculate number of sub-processes,2021-10-19 12:47:18.701921,A11,P5,2020,Professional
668,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2021-10-19 12:47:18.709899,A11,P5,2020,Professional
669,A11 P5 BPI 2020,Represent lineal distribution of an attribute by traces, ,2021-10-19 12:47:18.717878,A11,P5,2020,Professional
670,A11 P5 BPI 2020,Represent scatterplot, ,2021-10-19 12:47:18.724871,A11,P5,2020,Professional
671,A11 P5 BPI 2020,Filter traces,Filter traces by attributes,2021-10-19 12:47:18.730843,A11,P5,2020,Professional
672,A11 P5 BPI 2020,Filter sub-processes,Filter sub-processes by cycle time,2021-10-19 12:47:18.736827,A11,P5,2020,Professional
673,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2021-10-19 12:47:18.743808,A11,P5,2020,Professional
674,A16 P1 BPI 2020,Filter traces,Filter traces by year,2021-10-19 12:47:18.754816,A16,P1,2020,Professional
675,A16 P1 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-10-19 12:47:18.760781,A16,P1,2020,Professional
676,A16 P1 BPI 2020,Compare cycle time, ,2021-10-19 12:47:18.769740,A16,P1,2020,Professional
677,A16 P4 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for all traces,2021-10-19 12:47:18.779713,A16,P4,2020,Professional
678,A16 P4 BPI 2020,Represent process map,Represent process map with cycle time,2021-10-19 12:47:18.788689,A16,P4,2020,Professional
679,A16 P4 BPI 2020,Identify transitions by cycle time, ,2021-10-19 12:47:18.794699,A16,P4,2020,Professional
680,A16 P4 BPI 2020,Compare cycle time, ,2021-10-19 12:47:18.795331,A16,P4,2020,Professional
681,A16 P4 BPI 2020,Calculate frequency,Calculate frequency of traces,2021-10-19 12:47:18.795331,A16,P4,2020,Professional
682,A16 P4 BPI 2020,Filter traces,Filter traces by frequency,2021-10-19 12:47:18.810987,A16,P4,2020,Professional
683,A16 P4 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:18.810987,A16,P4,2020,Professional
684,A16 P4 BPI 2020,Filter variants depending on frequency, ,2021-10-19 12:47:18.810987,A16,P4,2020,Professional
685,A16 P4 BPI 2020,Represent process map,Represent process map with cycle time,2021-10-19 12:47:18.826575,A16,P4,2020,Professional
686,A16 P4 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-10-19 12:47:18.826575,A16,P4,2020,Professional
687,A16 P2 BPI 2020,Represent temporal series,Represent temporal series of traces,2021-10-19 12:47:18.842228,A16,P2,2020,Professional
688,A16 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-10-19 12:47:18.850733,A16,P2,2020,Professional
689,A16 P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-10-19 12:47:18.850733,A16,P2,2020,Professional
690,A16 P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-10-19 12:47:18.850733,A16,P2,2020,Professional
691,A16 P2 BPI 2020,Represent correlation graph of variables, ,2021-10-19 12:47:18.866358,A16,P2,2020,Professional
692,A16 P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-10-19 12:47:18.866358,A16,P2,2020,Professional
693,A16 P2 BPI 2020,Represent temporal series,Represent temporal series of traces,2021-10-19 12:47:18.882017,A16,P2,2020,Professional
694,A16 P5 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-10-19 12:47:18.882017,A16,P5,2020,Professional
695,A16 P5 BPI 2020,Filter traces,Filter traces by cycle time,2021-10-19 12:47:18.897635,A16,P5,2020,Professional
696,A16 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:18.897635,A16,P5,2020,Professional
697,A16 P5 BPI 2020,Represent process map,Represent process map with cycle time,2021-10-19 12:47:18.897635,A16,P5,2020,Professional
698,A16 P5 BPI 2020,Identify transitions by cycle time, ,2021-10-19 12:47:18.918230,A16,P5,2020,Professional
699,A16 P5 BPI 2020,Calculate frequency,Calculate frequency of sub-processes,2021-10-19 12:47:18.925211,A16,P5,2020,Professional
700,A16 P5 BPI 2020,Identify transitions by cycle time, ,2021-10-19 12:47:18.934204,A16,P5,2020,Professional
701,A16 P5 BPI 2020,Calculate frequency,Calculate frequency of sub-processes,2021-10-19 12:47:18.940170,A16,P5,2020,Professional
702,A16 P5 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-10-19 12:47:18.947152,A16,P5,2020,Professional
703,A16 P5 BPI 2020,Filter traces,Filter traces by cycle time,2021-10-19 12:47:18.954133,A16,P5,2020,Professional
704,A16 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:18.959153,A16,P5,2020,Professional
705,A16 P5 BPI 2020,Identify transitions by cycle time, ,2021-10-19 12:47:18.968097,A16,P5,2020,Professional
706,A16 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:18.974080,A16,P5,2020,Professional
707,A16 P5 BPI 2020,Represent process map,Represent process map with cycle time,2021-10-19 12:47:18.982058,A16,P5,2020,Professional
708,A16 P6 BPI 2020,Identify traces by cycle time, ,2021-10-19 12:47:18.991068,A16,P6,2020,Professional
709,A16 P6 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-10-19 12:47:18.997026,A16,P6,2020,Professional
710,A24 P1 BPI 2020,Filter traces,Filter traces by year,2021-10-19 12:47:19.008986,A24,P1,2020,Professional
711,A24 P1 BPI 2020,Calculate number of elements,Calculate number of events,2021-10-19 12:47:19.013973,A24,P1,2020,Professional
712,A24 P1 BPI 2020,Calculate number of elements,Calculate number of traces,2021-10-19 12:47:19.020955,A24,P1,2020,Professional
713,A24 P1 BPI 2020,Calculate number of elements,Calculate number of activities,2021-10-19 12:47:19.026938,A24,P1,2020,Professional
714,A24 P1 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-10-19 12:47:19.034917,A24,P1,2020,Professional
715,A24 P1 BPI 2020,Represent histograms,Represent histograms of cycle time,2021-10-19 12:47:19.043894,A24,P1,2020,Professional
716,A24 P1 BPI 2020,Filter traces,Filter traces by cycle time,2021-10-19 12:47:19.050874,A24,P1,2020,Professional
717,A24 P1 BPI 2020,Calculate frequency,Calculate frequency of traces,2021-10-19 12:47:19.056859,A24,P1,2020,Professional
718,A24 P1 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:19.065835,A24,P1,2020,Professional
719,A24 P1 BPI 2020,Filter traces,Filter traces by cycle time,2021-10-19 12:47:19.076807,A24,P1,2020,Professional
720,A24 P1 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:19.083787,A24,P1,2020,Professional
721,A24 P1 BPI 2020,Calculate number of elements,Calculate number of events,2021-10-19 12:47:19.091764,A24,P1,2020,Professional
722,A24 P1 BPI 2020,Calculate number of elements,Calculate number of traces,2021-10-19 12:47:19.100740,A24,P1,2020,Professional
723,A24 P1 BPI 2020,Calculate number of elements,Calculate number of activities,2021-10-19 12:47:19.108719,A24,P1,2020,Professional
724,A24 P1 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-10-19 12:47:19.115703,A24,P1,2020,Professional
725,A24 P1 BPI 2020,Filter traces,Filter traces by cycle time,2021-10-19 12:47:19.124678,A24,P1,2020,Professional
726,A24 P1 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:19.132657,A24,P1,2020,Professional
727,A24 P1 BPI 2020,Calculate processing time, ,2021-10-19 12:47:19.140635,A24,P1,2020,Professional
728,A24 P1 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-10-19 12:47:19.146619,A24,P1,2020,Professional
729,A24 P1 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-10-19 12:47:19.153601,A24,P1,2020,Professional
730,A24 P1 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for a subset of traces,2021-10-19 12:47:19.160582,A24,P1,2020,Professional
731,A24 P1 BPI 2020,Calculate frequency,Calculate frequency of traces,2021-10-19 12:47:19.168572,A24,P1,2020,Professional
732,A24 P1 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:19.176542,A24,P1,2020,Professional
733,A24 P1 BPI 2020,Calculate processing time, ,2021-10-19 12:47:19.184518,A24,P1,2020,Professional
734,A24 P1 BPI 2020,Represent histograms,Represent histograms of cycle time,2021-10-19 12:47:19.194490,A24,P1,2020,Professional
735,A24 P2 BPI 2020,Compare processing time, ,2021-10-19 12:47:19.204465,A24,P2,2020,Professional
736,A24 P2 BPI 2020,Represent histograms,Represent histograms of cycle time,2021-10-19 12:47:19.213440,A24,P2,2020,Professional
737,A24 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-10-19 12:47:19.220421,A24,P2,2020,Professional
738,A24 P4 BPI 2020,Represent process map,Represent process map with cycle time,2021-10-19 12:47:19.233386,A24,P4,2020,Professional
739,A24 P4 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:19.238373,A24,P4,2020,Professional
740,A24 P4 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for all traces,2021-10-19 12:47:19.244357,A24,P4,2020,Professional
741,A24 P4 BPI 2020,Identify transitions by cycle time, ,2021-10-19 12:47:19.253333,A24,P4,2020,Professional
742,A24 P4 BPI 2020,Filter traces,Filter traces by activities,2021-10-19 12:47:19.259318,A24,P4,2020,Professional
743,A24 P4 BPI 2020,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for a subset of traces,2021-10-19 12:47:19.265302,A24,P4,2020,Professional
744,A24 P4 BPI 2020,Filter traces,Filter traces by activities,2021-10-19 12:47:19.273282,A24,P4,2020,Professional
745,A24 P4 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:19.280261,A24,P4,2020,Professional
746,A24 P4 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-10-19 12:47:19.286245,A24,P4,2020,Professional
747,A24 P4 BPI 2020,Identify traces by cycle time, ,2021-10-19 12:47:19.293226,A24,P4,2020,Professional
748,A1 P5 BPI 2015,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-10-19 12:47:19.301250,A1,P5,2015,Professional
749,A1 P5 BPI 2015,Identify organizational units,Identify organizational units by cycle time,2021-10-19 12:47:19.309223,A1,P5,2015,Professional
750,A1 P5 BPI 2015,Identify organizational units,Identify organizational units by cycle time,2021-10-19 12:47:19.313230,A1,P5,2015,Professional
751,A1 P5 BPI 2015,Represent linear tendency of cycle time, ,2021-10-19 12:47:19.313230,A1,P5,2015,Professional
752,A1 P5 BPI 2015,Group traces,Group traces by year,2021-10-19 12:47:19.313230,A1,P5,2015,Professional
753,A1 P5 BPI 2015,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-10-19 12:47:19.328892,A1,P5,2015,Professional
754,A1 P5 BPI 2015,Represent temporal series,Represent temporal series of traces,2021-10-19 12:47:19.328892,A1,P5,2015,Professional
755,A1 P5 BPI 2015,Identify organizational units,Identify organizational units by traces,2021-10-19 12:47:19.328892,A1,P5,2015,Professional
756,A1 P5 BPI 2015,Identify organizational units,Identify organizational units by traces,2021-10-19 12:47:19.344486,A1,P5,2015,Professional
757,A1 P5 BPI 2015,Filter traces,Filter traces by year,2021-10-19 12:47:19.344486,A1,P5,2015,Professional
758,A1 P5 BPI 2015,Group traces,Group traces by resources,2021-10-19 12:47:19.353493,A1,P5,2015,Professional
759,A1 P5 BPI 2015,Identify resources,Identify resources by activities,2021-10-19 12:47:19.353493,A1,P5,2015,Professional
760,A1 P5 BPI 2015,Calculate percentages,Calculate percentage of activities,2021-10-19 12:47:19.353493,A1,P5,2015,Professional
761,A5 P5 BPI 2015,Filter traces,Filter traces by activities,2021-10-19 12:47:19.369155,A5,P5,2015,Academic
762,A5 P5 BPI 2015,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-10-19 12:47:19.369155,A5,P5,2015,Academic
763,A5 P5 BPI 2015,Calculate statistics,Calculate Statistics of cycle time,2021-10-19 12:47:19.384739,A5,P5,2015,Academic
764,A5 P5 BPI 2015,Represent density of cycle time, ,2021-10-19 12:47:19.384739,A5,P5,2015,Academic
765,A5 P5 BPI 2015,Identify organizational units,Identify organizational units by cycle time,2021-10-19 12:47:19.400397,A5,P5,2015,Academic
766,A5 P5 BPI 2015,Identify organizational units,Identify organizational units by traces,2021-10-19 12:47:19.400397,A5,P5,2015,Academic
767,A5 P5 BPI 2015,Identify organizational units,Identify organizational units by cycle time,2021-10-19 12:47:19.400397,A5,P5,2015,Academic
768,A5 P5 BPI 2015,Group traces,Group traces depending on attributes,2021-10-19 12:47:19.418822,A5,P5,2015,Academic
769,A5 P5 BPI 2015,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-10-19 12:47:19.424805,A5,P5,2015,Academic
770,A5 P5 BPI 2015,Filter traces,Filter traces by frequency,2021-10-19 12:47:19.433781,A5,P5,2015,Academic
771,A5 P5 BPI 2015,Identify attributes,Identify values of attributes,2021-10-19 12:47:19.441761,A5,P5,2015,Academic
772,A5 P5 BPI 2015,Calculate statistics,Calculate Statistics of attributes,2021-10-19 12:47:19.447744,A5,P5,2015,Academic
773,A5 P5 BPI 2015,Identify organizational units,Identify organizational units by resources,2021-10-19 12:47:19.458740,A5,P5,2015,Academic
774,A5 P5 BPI 2015,Group traces,Group traces depending on attributes,2021-10-19 12:47:19.461708,A5,P5,2015,Academic
775,A5 P5 BPI 2015,Calculate statistics,Calculate Statistics of cycle time,2021-10-19 12:47:19.468708,A5,P5,2015,Academic
776,A3 P1 BPI 2017,Represent process map,Represent process map with frequency,2021-10-19 12:47:19.481654,A3,P1,2017,Student
777,A3 P1 BPI 2017,Calculate percentages,Calculate percentage of activities,2021-10-19 12:47:19.485673,A3,P1,2017,Student
778,A3 P1 BPI 2017,Group traces,Group traces by resources,2021-10-19 12:47:19.491626,A3,P1,2017,Student
779,A3 P1 BPI 2017,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:19.494722,A3,P1,2017,Student
780,A3 P1 BPI 2017,Filter traces,Filter traces by activities,2021-10-19 12:47:19.494722,A3,P1,2017,Student
781,A3 P1 BPI 2017,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:19.510344,A3,P1,2017,Student
782,A3 P1 BPI 2017,Group traces,Group traces by activities,2021-10-19 12:47:19.510344,A3,P1,2017,Student
783,A3 P1 BPI 2017,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:19.525965,A3,P1,2017,Student
784,A3 P1 BPI 2017,Filter traces,Filter traces by activities,2021-10-19 12:47:19.525965,A3,P1,2017,Student
785,A3 P1 BPI 2017,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:19.525965,A3,P1,2017,Student
786,A3 P1 BPI 2017,Filter traces,Filter traces by activities,2021-10-19 12:47:19.541587,A3,P1,2017,Student
787,A3 P1 BPI 2017,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:19.541587,A3,P1,2017,Student
788,A3 P1 BPI 2017,Filter traces,Filter traces by activities,2021-10-19 12:47:19.553597,A3,P1,2017,Student
789,A3 P1 BPI 2017,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:19.553597,A3,P1,2017,Student
790,A3 P1 BPI 2017,Filter traces,Filter traces by activities,2021-10-19 12:47:19.553597,A3,P1,2017,Student
791,A3 P1 BPI 2017,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:19.569255,A3,P1,2017,Student
792,A3 P1 BPI 2017,Represent process map,Represent process map with cycle time,2021-10-19 12:47:19.569255,A3,P1,2017,Student
793,A3 P1 BPI 2017,Calculate cycle time,Calculate cycle time for all pairs of events for all traces,2021-10-19 12:47:19.584878,A3,P1,2017,Student
794,A3 P1 BPI 2017,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-10-19 12:47:19.584878,A3,P1,2017,Student
795,A3 P1 BPI 2017,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for a subset of traces,2021-10-19 12:47:19.584878,A3,P1,2017,Student
796,A3 P1 BPI 2017,Group traces,Group traces by activities,2021-10-19 12:47:19.600493,A3,P1,2017,Student
797,A3 P1 BPI 2017,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-10-19 12:47:19.600493,A3,P1,2017,Student
798,A3 P1 BPI 2017,Filter traces,Filter traces by attributes,2021-10-19 12:47:19.616126,A3,P1,2017,Student
799,A3 P1 BPI 2017,Calculate number of elements,Calculate number of traces,2021-10-19 12:47:19.616126,A3,P1,2017,Student
800,A3 P1 BPI 2017,Calculate number of elements,Calculate number of traces,2021-10-19 12:47:19.616126,A3,P1,2017,Student
801,A3 P1 BPI 2017,Represent bar charts,Represent bar charts of traces,2021-10-19 12:47:19.635233,A3,P1,2017,Student
802,A3 P1 BPI 2017,Filter traces,Filter traces by attributes,2021-10-19 12:47:19.641352,A3,P1,2017,Student
803,A3 P1 BPI 2017,Calculate number of elements,Calculate number of traces,2021-10-19 12:47:19.641352,A3,P1,2017,Student
804,A3 P1 BPI 2017,Represent bar charts,Represent bar charts of attributes,2021-10-19 12:47:19.653883,A3,P1,2017,Student
805,A18 P1 BPI 2017,Filter events,Filter events by attributes,2021-10-19 12:47:19.653883,A18,P1,2017,Professional
806,A18 P1 BPI 2017,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2021-10-19 12:47:19.653883,A18,P1,2017,Professional
807,A18 P1 BPI 2017,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-10-19 12:47:19.669529,A18,P1,2017,Professional
808,A18 P1 BPI 2017,Filter events,Filter events by resources,2021-10-19 12:47:19.669529,A18,P1,2017,Professional
809,A18 P1 BPI 2017,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for each subset of traces,2021-10-19 12:47:19.669529,A18,P1,2017,Professional
810,A18 P1 BPI 2017,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-10-19 12:47:19.685187,A18,P1,2017,Professional
811,A9 P2 BPI 2019,Filter traces,Filter traces by year,2021-10-19 12:47:19.685187,A9,P2,2019,Professional
812,A9 P2 BPI 2019,Calculate cycle time,Calculate cycle time of the whole process for a subset of traces,2021-10-19 12:47:19.700803,A9,P2,2019,Professional
813,A9 P2 BPI 2019,Identify activities,Identify common activities,2021-10-19 12:47:19.700803,A9,P2,2019,Professional
814,A9 P2 BPI 2019,Compare cycle time, ,2021-10-19 12:47:19.716405,A9,P2,2019,Professional
815,A9 P2 BPI 2019,Represent histograms,Represent histograms of cycle time,2021-10-19 12:47:19.716405,A9,P2,2019,Professional
816,A9 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-10-19 12:47:19.716405,A9,P2,2019,Professional
817,A9 P2 BPI 2019,Identify attributes,Identify attributes by cycle time,2021-10-19 12:47:19.732040,A9,P2,2019,Professional
818,A9 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-10-19 12:47:19.732040,A9,P2,2019,Professional
819,A9 P2 BPI 2019,Identify attributes,Identify attributes by cycle time,2021-10-19 12:47:19.732040,A9,P2,2019,Professional
820,A9 P2 BPI 2019,Calculate statistics,Calculate Statistics of cycle time,2021-10-19 12:47:19.747616,A9,P2,2019,Professional
821,A9 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-10-19 12:47:19.754165,A9,P2,2019,Professional
822,A9 P2 BPI 2019,Identify attributes,Identify attributes by cycle time,2021-10-19 12:47:19.754165,A9,P2,2019,Professional
823,A9 P2 BPI 2019,Identify attributes,Identify attributes by cycle time,2021-10-19 12:47:19.754165,A9,P2,2019,Professional
824,A12 P2 BPI 2019,Preprocess the traces of the logs, ,2021-10-19 12:47:19.777891,A12,P2,2019,Academic
825,A12 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-10-19 12:47:19.782886,A12,P2,2019,Academic
826,A12 P2 BPI 2019,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-10-19 12:47:19.794835,A12,P2,2019,Academic
827,A12 P2 BPI 2019,Represent bar charts,Represent bar charts of cycle time,2021-10-19 12:47:19.806847,A12,P2,2019,Academic
828,A12 P2 BPI 2019,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:19.811942,A12,P2,2019,Academic
829,A12 P2 BPI 2019,Identify attributes,Identify attributes by traces,2021-10-19 12:47:19.818946,A12,P2,2019,Academic
830,A12 P2 BPI 2019,Filter traces,Filter traces by cycle time,2021-10-19 12:47:19.824941,A12,P2,2019,Academic
831,A12 P2 BPI 2019,Calculate number of elements,Calculate number of traces,2021-10-19 12:47:19.830920,A12,P2,2019,Academic
832,A12 P2 BPI 2019,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:19.836903,A12,P2,2019,Academic
833,A12 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-10-19 12:47:19.840893,A12,P2,2019,Academic
834,A12 P2 BPI 2019,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-10-19 12:47:19.845900,A12,P2,2019,Academic
835,A12 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-10-19 12:47:19.845900,A12,P2,2019,Academic
836,A12 P2 BPI 2019,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-10-19 12:47:19.863858,A12,P2,2019,Academic
837,A12 P2 BPI 2019,Represent bar charts,Represent bar charts of cycle time,2021-10-19 12:47:19.871837,A12,P2,2019,Academic
838,A12 P2 BPI 2019,Calculate statistics,Calculate Statistics of cycle time,2021-10-19 12:47:19.875833,A12,P2,2019,Academic
839,A12 P2 BPI 2019,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-10-19 12:47:19.881812,A12,P2,2019,Academic
840,A12 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-10-19 12:47:19.887795,A12,P2,2019,Academic
841,A12 P2 BPI 2019,Calculate cycle time,Calculate cycle time of a fragment of the process for each subset of traces,2021-10-19 12:47:19.893790,A12,P2,2019,Academic
842,A12 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-10-19 12:47:19.895805,A12,P2,2019,Academic
843,A12 P2 BPI 2019,Calculate statistics,Calculate Statistics of cycle time,2021-10-19 12:47:19.895805,A12,P2,2019,Academic
844,A12 P2 BPI 2019,Group events by attributes, ,2021-10-19 12:47:19.895805,A12,P2,2019,Academic
845,A12 P2 BPI 2019,Calculate cycle time,Calculate cycle time for all pairs of events for each subset of traces,2021-10-19 12:47:19.911464,A12,P2,2019,Academic
846,A12 P2 BPI 2019,Group traces,Group traces depending on attributes,2021-10-19 12:47:19.911464,A12,P2,2019,Academic
847,A12 P2 BPI 2019,Calculate number of elements,Calculate number of traces,2021-10-19 12:47:19.927092,A12,P2,2019,Academic
848,A12 P2 BPI 2019,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-10-19 12:47:19.927092,A12,P2,2019,Academic
849,A12 P2 BPI 2019,Identify attributes,Identify attributes by cycle time,2021-10-19 12:47:19.927092,A12,P2,2019,Academic
850,A12 P2 BPI 2019,Represent bar charts,Represent bar charts of cycle time,2021-10-19 12:47:19.942689,A12,P2,2019,Academic
851,A30 P1 BPI 2020,Filter traces,Filter traces by activities,2021-10-19 12:47:19.954698,A30,P1,2020,Academic
852,A30 P1 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-10-19 12:47:19.954698,A30,P1,2020,Academic
853,A30 P1 BPI 2020,Preprocess the traces of the logs, ,2021-10-19 12:47:19.954698,A30,P1,2020,Academic
854,A30 P1 BPI 2020,Filter traces,Filter traces by activities,2021-10-19 12:47:19.970322,A30,P1,2020,Academic
855,A30 P1 BPI 2020,Represent temporal series,Represent temporal series of traces,2021-10-19 12:47:19.970322,A30,P1,2020,Academic
856,A30 P1 BPI 2020,Represent temporal series,Represent temporal series of traces,2021-10-19 12:47:19.985978,A30,P1,2020,Academic
857,A31 P1 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-10-19 12:47:19.985978,A31,P1,2020,Professional
858,A31 P1 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-10-19 12:47:19.985978,A31,P1,2020,Professional
859,A31 P1 BPI 2020,Calculate number of elements,Calculate number of traces,2021-10-19 12:47:20.007966,A31,P1,2020,Professional
860,A31 P1 BPI 2020,Calculate throughput, ,2021-10-19 12:47:20.014947,A31,P1,2020,Professional
861,A34 P1 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-10-19 12:47:20.024921,A34,P1,2020,Academic
862,A34 P1 BPI 2020,Filter traces,Filter traces by subprocesses,2021-10-19 12:47:20.034532,A34,P1,2020,Academic
863,A34 P1 BPI 2020,Group traces,Group traces by sub-processes,2021-10-19 12:47:20.038496,A34,P1,2020,Academic
864,A34 P1 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-10-19 12:47:20.045520,A34,P1,2020,Academic
865,A27 P2 BPI 2020,Calculate frequency,Calculate frequency of activities,2021-10-19 12:47:20.055488,A27,P2,2020,Professional
866,A27 P2 BPI 2020,Represent bar charts,Represent bart charts of activities,2021-10-19 12:47:20.060735,A27,P2,2020,Professional
867,A30 P2 BPI 2020,Group traces,Group traces by month,2021-10-19 12:47:20.060735,A30,P2,2020,Academic
868,A30 P2 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-10-19 12:47:20.076402,A30,P2,2020,Academic
869,A30 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-10-19 12:47:20.076402,A30,P2,2020,Academic
870,A30 P2 BPI 2020,Group traces,Group traces by month,2021-10-19 12:47:20.076402,A30,P2,2020,Academic
871,A30 P2 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-10-19 12:47:20.092023,A30,P2,2020,Academic
